    68    0.18134E+04    0.30119E+00    0.20809E-02   -0.48934E+01
    69    0.18374E+04    0.31385E+00    0.21313E-02   -0.53133E+01
    70    0.18616E+04    0.32676E+00    0.21820E-02   -0.57434E+01
    71    0.18860E+04    0.33992E+00    0.22330E-02   -0.61864E+01
    72    0.19105E+04    0.35330E+00    0.22844E-02   -0.66431E+01
    73    0.19352E+04    0.36686E+00    0.23361E-02   -0.71140E+01
    74    0.19601E+04    0.38059E+00    0.23881E-02   -0.75979E+01
    75    0.19853E+04    0.39449E+00    0.24404E-02   -0.80930E+01
    76    0.20108E+04    0.40858E+00    0.24931E-02   -0.85984E+01
    77    0.20367E+04    0.42284E+00    0.25462E-02   -0.91140E+01
    78    0.20629E+04    0.43729E+00    0.25995E-02   -0.96414E+01
    79    0.20893E+04    0.45189E+00    0.26532E-02   -0.10177E+02
    80    0.21160E+04    0.46664E+00    0.27073E-02   -0.10722E+02
    81    0.21428E+04    0.48148E+00    0.27616E-02   -0.11277E+02
    82    0.21700E+04    0.49644E+00    0.28164E-02   -0.11842E+02
    83    0.21973E+04    0.51149E+00    0.28714E-02   -0.12416E+02
    84    0.22249E+04    0.52664E+00    0.29269E-02   -0.12997E+02
    85    0.22526E+04    0.54185E+00    0.29826E-02   -0.13587E+02
    86    0.22805E+04    0.55713E+00    0.30388E-02   -0.14184E+02
    87    0.23089E+04    0.57246E+00    0.30953E-02   -0.14788E+02
    88    0.23372E+04    0.58785E+00    0.31521E-02   -0.15398E+02
    89    0.23659E+04    0.60328E+00    0.32094E-02   -0.16016E+02
    90    0.23948E+04    0.61873E+00    0.32670E-02   -0.16639E+02
    91    0.24239E+04    0.63417E+00    0.33250E-02   -0.17267E+02
    92    0.24532E+04    0.64959E+00    0.33834E-02   -0.17900E+02
    93    0.24828E+04    0.66499E+00    0.34422E-02   -0.18538E+02
    94    0.25125E+04    0.68033E+00    0.35014E-02   -0.19179E+02
    95    0.25425E+04    0.69561E+00    0.35610E-02   -0.19824E+02
    96    0.25725E+04    0.71081E+00    0.36211E-02   -0.20473E+02
    97    0.26030E+04    0.72592E+00    0.36816E-02   -0.21124E+02
    98    0.26337E+04    0.74094E+00    0.37426E-02   -0.21776E+02
    99    0.26644E+04    0.75582E+00    0.38040E-02   -0.22431E+02
   100    0.26954E+04    0.77057E+00    0.38659E-02   -0.23085E+02
   101    0.27266E+04    0.78524E+00    0.39283E-02   -0.23742E+02
   102    0.27583E+04    0.79969E+00    0.39911E-02   -0.24398E+02
   103    0.27900E+04    0.81398E+00    0.40545E-02   -0.25055E+02
   104    0.28218E+04    0.82813E+00    0.41184E-02   -0.25710E+02
   105    0.28538E+04    0.84206E+00    0.41828E-02   -0.26364E+02
   106    0.28861E+04    0.85583E+00    0.42477E-02   -0.27017E+02
   107    0.29183E+04    0.86931E+00    0.43132E-02   -0.27667E+02
   108    0.29508E+04    0.88257E+00    0.43792E-02   -0.28315E+02
   109    0.29835E+04    0.89553E+00    0.44458E-02   -0.28960E+02
   110    0.30163E+04    0.90819E+00    0.45130E-02   -0.29599E+02
   111    0.30493E+04    0.92062E+00    0.45807E-02   -0.30235E+02
   112    0.30824E+04    0.93276E+00    0.46491E-02   -0.30867E+02
   113    0.31158E+04    0.94461E+00    0.47180E-02   -0.31493E+02
   114    0.31492E+04    0.95608E+00    0.47876E-02   -0.32113E+02
   115    0.31828E+04    0.96732E+00    0.48578E-02   -0.32726E+02
   116    0.32165E+04    0.97812E+00    0.49287E-02   -0.33332E+02
   117    0.32505E+04    0.98855E+00    0.50002E-02   -0.33929E+02
   118    0.32846E+04    0.99875E+00    0.50724E-02   -0.34520E+02
   119    0.33187E+04    0.10086E+01    0.51452E-02   -0.35100E+02
   120    0.33529E+04    0.10179E+01    0.52188E-02   -0.35670E+02
   121    0.33872E+04    0.10270E+01    0.52931E-02   -0.36231E+02
   122    0.34215E+04    0.10355E+01    0.53681E-02   -0.36781E+02
   123    0.34559E+04    0.10436E+01    0.54438E-02   -0.37320E+02
   124    0.34904E+04    0.10514E+01    0.55203E-02   -0.37846E+02
   125    0.35249E+04    0.10587E+01    0.55976E-02   -0.38360E+02
   126    0.35594E+04    0.10656E+01    0.56756E-02   -0.38861E+02
   127    0.35939E+04    0.10720E+01    0.57544E-02   -0.39349E+02
   128    0.36284E+04    0.10780E+01    0.58341E-02   -0.39824E+02
   129    0.36630E+04    0.10835E+01    0.59145E-02   -0.40284E+02
   130    0.36976E+04    0.10884E+01    0.59958E-02   -0.40728E+02
   131    0.37322E+04    0.10930E+01    0.60780E-02   -0.41158E+02
   132    0.37668E+04    0.10971E+01    0.61610E-02   -0.41571E+02
   133    0.38013E+04    0.11007E+01    0.62449E-02   -0.41969E+02
   134    0.38358E+04    0.11039E+01    0.63296E-02   -0.42348E+02
   135    0.38704E+04    0.11065E+01    0.64153E-02   -0.42711E+02
   136    0.39047E+04    0.11087E+01    0.65019E-02   -0.43054E+02
   137    0.39391E+04    0.11104E+01    0.65894E-02   -0.43379E+02
   138    0.39734E+04    0.11115E+01    0.66779E-02   -0.43685E+02
   139    0.40074E+04    0.11123E+01    0.67673E-02   -0.43972E+02
   140    0.40415E+04    0.11125E+01    0.68577E-02   -0.44239E+02
   141    0.40754E+04    0.11121E+01    0.69491E-02   -0.44485E+02
   142    0.41093E+04    0.11114E+01    0.70414E-02   -0.44711E+02
   143    0.41431E+04    0.11101E+01    0.71348E-02   -0.44916E+02
   144    0.41767E+04    0.11084E+01    0.72292E-02   -0.45100E+02
   145    0.42101E+04    0.11063E+01    0.73246E-02   -0.45263E+02
   146    0.42437E+04    0.11035E+01    0.74210E-02   -0.45403E+02
   147    0.42768E+04    0.11005E+01    0.75185E-02   -0.45521E+02
   148    0.43098E+04    0.10969E+01    0.76171E-02   -0.45616E+02
   149    0.43427E+04    0.10928E+01    0.77168E-02   -0.45689E+02
   150    0.43753E+04    0.10884E+01    0.78175E-02   -0.45736E+02
   151    0.44078E+04    0.10835E+01    0.79193E-02   -0.45761E+02
   152    0.44400E+04    0.10781E+01    0.80223E-02   -0.45762E+02
   153    0.44721E+04    0.10724E+01    0.81264E-02   -0.45736E+02
   154    0.45039E+04    0.10662E+01    0.82315E-02   -0.45687E+02
   155    0.45355E+04    0.10597E+01    0.83378E-02   -0.45613E+02
   156    0.45667E+04    0.10529E+01    0.84453E-02   -0.45515E+02
   157    0.45978E+04    0.10457E+01    0.85539E-02   -0.45390E+02
   158    0.46287E+04    0.10381E+01    0.86636E-02   -0.45240E+02
   159    0.46592E+04    0.10302E+01    0.87744E-02   -0.45064E+02
   160    0.46896E+04    0.10219E+01    0.88865E-02   -0.44862E+02
   161    0.47196E+04    0.10134E+01    0.89996E-02   -0.44633E+02
   162    0.47494E+04    0.10046E+01    0.91139E-02   -0.44380E+02
   163    0.47791E+04    0.99542E+00    0.92294E-02   -0.44099E+02
   164    0.48082E+04    0.98606E+00    0.93461E-02   -0.43793E+02
   165    0.48372E+04    0.97641E+00    0.94639E-02   -0.43459E+02
   166    0.48660E+04    0.96661E+00    0.95829E-02   -0.43098E+02
   167    0.48944E+04    0.95645E+00    0.97030E-02   -0.42712E+02
   168    0.49224E+04    0.94629E+00    0.98243E-02   -0.42298E+02
   169    0.49501E+04    0.93585E+00    0.99468E-02   -0.41856E+02
   170    0.49775E+04    0.92533E+00    0.10070E-01   -0.41388E+02
   171    0.50044E+04    0.91475E+00    0.10195E-01   -0.40891E+02
   172    0.50310E+04    0.90402E+00    0.10321E-01   -0.40367E+02
   173    0.50570E+04    0.89316E+00    0.10448E-01   -0.39816E+02
   174    0.50828E+04    0.88244E+00    0.10577E-01   -0.39238E+02
   175    0.51082E+04    0.87159E+00    0.10706E-01   -0.38631E+02
   176    0.51330E+04    0.86082E+00    0.10837E-01   -0.37997E+02
   177    0.51574E+04    0.85006E+00    0.10968E-01   -0.37336E+02
   178    0.51814E+04    0.83952E+00    0.11101E-01   -0.36647E+02
   179    0.52049E+04    0.82893E+00    0.11235E-01   -0.35930E+02
   180    0.52281E+04    0.81849E+00    0.11370E-01   -0.35186E+02
   181    0.52507E+04    0.80821E+00    0.11507E-01   -0.34417E+02
   182    0.52729E+04    0.79816E+00    0.11644E-01   -0.33619E+02
   183    0.52945E+04    0.78828E+00    0.11782E-01   -0.32795E+02
   184    0.53158E+04    0.77862E+00    0.11922E-01   -0.31943E+02
   185    0.53366E+04    0.76936E+00    0.12062E-01   -0.31067E+02
   186    0.53565E+04    0.76033E+00    0.12204E-01   -0.30162E+02
   187    0.53763E+04    0.75169E+00    0.12347E-01   -0.29232E+02
   188    0.53956E+04    0.74342E+00    0.12490E-01   -0.28276E+02
   189    0.54142E+04    0.73556E+00    0.12635E-01   -0.27294E+02
   190    0.54327E+04    0.72816E+00    0.12781E-01   -0.26288E+02
   191    0.54503E+04    0.72124E+00    0.12928E-01   -0.25255E+02
   192    0.54675E+04    0.71482E+00    0.13075E-01   -0.24197E+02
   193    0.54841E+04    0.70896E+00    0.13224E-01   -0.23115E+02
   194    0.55003E+04    0.70368E+00    0.13374E-01   -0.22008E+02
   195    0.55159E+04    0.69902E+00    0.13524E-01   -0.20878E+02
   196    0.55309E+04    0.69501E+00    0.13676E-01   -0.19724E+02
   197    0.55455E+04    0.69171E+00    0.13828E-01   -0.18546E+02
   198    0.55595E+04    0.68913E+00    0.13982E-01   -0.17346E+02
   199    0.55730E+04    0.68731E+00    0.14136E-01   -0.16123E+02
   200    0.55859E+04    0.68628E+00    0.14291E-01   -0.14878E+02
   201    0.55983E+04    0.68610E+00    0.14447E-01   -0.13611E+02
   202    0.56101E+04    0.68678E+00    0.14604E-01   -0.12323E+02
   203    0.56214E+04    0.68838E+00    0.14762E-01   -0.11012E+02
   204    0.56319E+04    0.69093E+00    0.14920E-01   -0.96834E+01
   205    0.56419E+04    0.69445E+00    0.15080E-01   -0.83334E+01
   206    0.56513E+04    0.69901E+00    0.15240E-01   -0.69637E+01
   207    0.56601E+04    0.70460E+00    0.15401E-01   -0.55747E+01
   208    0.56682E+04    0.71130E+00    0.15563E-01   -0.41670E+01
   209    0.56756E+04    0.71912E+00    0.15725E-01   -0.27409E+01
   210    0.56825E+04    0.72811E+00    0.15888E-01   -0.12974E+01
   211    0.56887E+04    0.73830E+00    0.16052E-01    0.16351E+00
   212    0.56942E+04    0.74973E+00    0.16217E-01    0.16408E+01
   213    0.56992E+04    0.76243E+00    0.16382E-01    0.31346E+01
   214    0.57035E+04    0.77640E+00    0.16548E-01    0.46435E+01
   215    0.57072E+04    0.79184E+00    0.16715E-01    0.61670E+01
   216    0.57102E+04    0.80856E+00    0.16882E-01    0.77054E+01
   217    0.57127E+04    0.82671E+00    0.17050E-01    0.92568E+01
   218    0.57145E+04    0.84630E+00    0.17219E-01    0.10821E+02
   219    0.57157E+04    0.86732E+00    0.17388E-01    0.12400E+02
   220    0.57163E+04    0.88992E+00    0.17557E-01    0.13988E+02
   221    0.57163E+04    0.91404E+00    0.17728E-01    0.15589E+02
   222    0.57157E+04    0.93981E+00    0.17898E-01    0.17199E+02
   223    0.57144E+04    0.96717E+00    0.18070E-01    0.18821E+02
   224    0.57126E+04    0.99611E+00    0.18241E-01    0.20450E+02
   225    0.57101E+04    0.10268E+01    0.18413E-01    0.22089E+02
   226    0.57070E+04    0.10592E+01    0.18586E-01    0.23735E+02
   227    0.57032E+04    0.10933E+01    0.18759E-01    0.25390E+02
   228    0.56989E+04    0.11292E+01    0.18933E-01    0.27050E+02
   229    0.56940E+04    0.11669E+01    0.19106E-01    0.28716E+02
   230    0.56884E+04    0.12064E+01    0.19281E-01    0.30388E+02
   231    0.56821E+04    0.12477E+01    0.19455E-01    0.32064E+02
   232    0.56753E+04    0.12909E+01    0.19630E-01    0.33744E+02
   233    0.56679E+04    0.13361E+01    0.19805E-01    0.35427E+02
   234    0.56597E+04    0.13832E+01    0.19981E-01    0.37112E+02
   235    0.56510E+04    0.14322E+01    0.20156E-01    0.38798E+02
   236    0.56416E+04    0.14832E+01    0.20332E-01    0.40486E+02
   237    0.56316E+04    0.15363E+01    0.20508E-01    0.42173E+02
   238    0.56210E+04    0.15914E+01    0.20684E-01    0.43861E+02
   239    0.56099E+04    0.16485E+01    0.20861E-01    0.45547E+02
   240    0.55980E+04    0.17076E+01    0.21037E-01    0.47230E+02
   241    0.55857E+04    0.17689E+01    0.21214E-01    0.48911E+02
   242    0.55727E+04    0.18322E+01    0.21391E-01    0.50588E+02
   243    0.55592E+04    0.18978E+01    0.21568E-01    0.52261E+02
   244    0.55450E+04    0.19654E+01    0.21744E-01    0.53930E+02
   245    0.55302E+04    0.20352E+01    0.21921E-01    0.55592E+02
   246    0.55149E+04    0.21071E+01    0.22098E-01    0.57248E+02
   247    0.54991E+04    0.21812E+01    0.22275E-01    0.58897E+02
   248    0.54827E+04    0.22578E+01    0.22451E-01    0.60538E+02
   249    0.54658E+04    0.23363E+01    0.22628E-01    0.62170E+02
   250    0.54483E+04    0.24172E+01    0.22804E-01    0.63792E+02
   251    0.54303E+04    0.25002E+01    0.22981E-01    0.65406E+02
   252    0.54116E+04    0.25855E+01    0.23157E-01    0.67008E+02
   253    0.53927E+04    0.26730E+01    0.23333E-01    0.68598E+02
   254    0.53731E+04    0.27628E+01    0.23509E-01    0.70176E+02
   255    0.53530E+04    0.28548E+01    0.23684E-01    0.71742E+02
   256    0.53324E+04    0.29492E+01    0.23859E-01    0.73296E+02
   257    0.53114E+04    0.30456E+01    0.24034E-01    0.74829E+02
   258    0.52899E+04    0.31445E+01    0.24209E-01    0.76354E+02
   259    0.52679E+04    0.32455E+01    0.24384E-01    0.77857E+02
   260    0.52455E+04    0.33489E+01    0.24558E-01    0.79352E+02
   261    0.52226E+04    0.34544E+01    0.24732E-01    0.80817E+02
   262    0.51991E+04    0.35623E+01    0.24905E-01    0.82274E+02
   263    0.51756E+04    0.36723E+01    0.25078E-01    0.83716E+02
   264    0.51513E+04    0.37846E+01    0.25251E-01    0.85135E+02
   265    0.51266E+04    0.38991E+01    0.25423E-01    0.86524E+02
   266    0.51016E+04    0.40160E+01    0.25595E-01    0.87905E+02
   267    0.50760E+04    0.41349E+01    0.25766E-01    0.89256E+02
   268    0.50501E+04    0.42561E+01    0.25937E-01    0.90592E+02
   269    0.50236E+04    0.43795E+01    0.26108E-01    0.91905E+02
   270    0.49969E+04    0.45050E+01    0.26278E-01    0.93196E+02
   271    0.49698E+04    0.46326E+01    0.26447E-01    0.94464E+02
   272    0.49424E+04    0.47626E+01    0.26617E-01    0.95701E+02
   273    0.49146E+04    0.48944E+01    0.26785E-01    0.96924E+02
   274    0.48864E+04    0.50286E+01    0.26953E-01    0.98109E+02
   275    0.48579E+04    0.51646E+01    0.27121E-01    0.99278E+02
   276    0.48292E+04    0.53028E+01    0.27288E-01    0.10041E+03
   277    0.48000E+04    0.54430E+01    0.27454E-01    0.10153E+03
   278    0.47706E+04    0.55852E+01    0.27620E-01    0.10261E+03
   279    0.47409E+04    0.57294E+01    0.27785E-01    0.10365E+03
   280    0.47109E+04    0.58755E+01    0.27950E-01    0.10469E+03
   281    0.46807E+04    0.60236E+01    0.28114E-01    0.10568E+03
   282    0.46501E+04    0.61734E+01    0.28277E-01    0.10665E+03
   283    0.46194E+04    0.63252E+01    0.28440E-01    0.10759E+03
   284    0.45884E+04    0.64788E+01    0.28602E-01    0.10849E+03
   285    0.45572E+04    0.66342E+01    0.28764E-01    0.10937E+03
   286    0.45257E+04    0.67914E+01    0.28925E-01    0.11021E+03
   287    0.44939E+04    0.69503E+01    0.29086E-01    0.11102E+03
   288    0.44621E+04    0.71109E+01    0.29245E-01    0.11180E+03
   289    0.44300E+04    0.72731E+01    0.29404E-01    0.11255E+03
   290    0.43977E+04    0.74368E+01    0.29563E-01    0.11326E+03
   291    0.43653E+04    0.76028E+01    0.29721E-01    0.11393E+03
   292    0.43325E+04    0.77698E+01    0.29878E-01    0.11458E+03
   293    0.42998E+04    0.79376E+01    0.30034E-01    0.11519E+03
   294    0.42668E+04    0.81077E+01    0.30190E-01    0.11577E+03
   295    0.42339E+04    0.82784E+01    0.30345E-01    0.11631E+03
   296    0.42007E+04    0.84514E+01    0.30499E-01    0.11681E+03
   297    0.41674E+04    0.86244E+01    0.30653E-01    0.11729E+03
   298    0.41339E+04    0.87996E+01    0.30806E-01    0.11772E+03
   299    0.41004E+04    0.89763E+01    0.30959E-01    0.11811E+03
   300    0.40668E+04    0.91530E+01    0.31110E-01    0.11847E+03
   301    0.40331E+04    0.93312E+01    0.31261E-01    0.11880E+03
   302    0.39994E+04    0.95101E+01    0.31412E-01    0.11909E+03
   303    0.39656E+04    0.96905E+01    0.31561E-01    0.11934E+03
   304    0.39317E+04    0.98723E+01    0.31710E-01    0.11955E+03
   305    0.38979E+04    0.10054E+02    0.31858E-01    0.11972E+03
   306    0.38640E+04    0.10237E+02    0.32006E-01    0.11986E+03
   307    0.38301E+04    0.10420E+02    0.32153E-01    0.11996E+03
   308    0.37962E+04    0.10606E+02    0.32299E-01    0.12003E+03
   309    0.37623E+04    0.10790E+02    0.32444E-01    0.12004E+03
   310    0.37284E+04    0.10975E+02    0.32589E-01    0.12003E+03
   311    0.36946E+04    0.11162E+02    0.32733E-01    0.11997E+03
   312    0.36609E+04    0.11348E+02    0.32876E-01    0.11989E+03
   313    0.36271E+04    0.11535E+02    0.33019E-01    0.11975E+03
   314    0.35935E+04    0.11723E+02    0.33161E-01    0.11959E+03
   315    0.35599E+04    0.11910E+02    0.33302E-01    0.11939E+03
   316    0.35264E+04    0.12097E+02    0.33442E-01    0.11914E+03
   317    0.34930E+04    0.12284E+02    0.33582E-01    0.11886E+03
   318    0.34596E+04    0.12473E+02    0.33721E-01    0.11854E+03
   319    0.34264E+04    0.12660E+02    0.33860E-01    0.11818E+03
   320    0.33934E+04    0.12848E+02    0.33998E-01    0.11779E+03
   321    0.33604E+04    0.13036E+02    0.34135E-01    0.11736E+03
   322    0.33276E+04    0.13223E+02    0.34272E-01    0.11689E+03
   323    0.32950E+04    0.13409E+02    0.34407E-01    0.11639E+03
   324    0.32625E+04    0.13597E+02    0.34543E-01    0.11583E+03
   325    0.32302E+04    0.13781E+02    0.34677E-01    0.11526E+03
   326    0.31980E+04    0.13967E+02    0.34811E-01    0.11463E+03
   327    0.31661E+04    0.14152E+02    0.34945E-01    0.11398E+03
   328    0.31343E+04    0.14336E+02    0.35077E-01    0.11329E+03
   329    0.31027E+04    0.14519E+02    0.35210E-01    0.11256E+03
   330    0.30714E+04    0.14701E+02    0.35341E-01    0.11179E+03
   331    0.30403E+04    0.14882E+02    0.35472E-01    0.11099E+03
   332    0.30094E+04    0.15063E+02    0.35603E-01    0.11016E+03
   333    0.29788E+04    0.15243E+02    0.35733E-01    0.10929E+03
   334    0.29484E+04    0.15422E+02    0.35862E-01    0.10839E+03
   335    0.29182E+04    0.15599E+02    0.35991E-01    0.10745E+03
   336    0.28883E+04    0.15774E+02    0.36120E-01    0.10648E+03
   337    0.28587E+04    0.15950E+02    0.36248E-01    0.10546E+03
   338    0.28293E+04    0.16122E+02    0.36375E-01    0.10442E+03
   339    0.28003E+04    0.16295E+02    0.36502E-01    0.10335E+03
   340    0.27715E+04    0.16466E+02    0.36629E-01    0.10225E+03
   341    0.27429E+04    0.16634E+02    0.36755E-01    0.10110E+03
   342    0.27148E+04    0.16802E+02    0.36881E-01    0.99931E+02
   343    0.26869E+04    0.16967E+02    0.37007E-01    0.98728E+02
   344    0.26594E+04    0.17131E+02    0.37132E-01    0.97495E+02
   345    0.26321E+04    0.17292E+02    0.37257E-01    0.96232E+02
   346    0.26052E+04    0.17453E+02    0.37381E-01    0.94947E+02
   347    0.25786E+04    0.17610E+02    0.37505E-01    0.93624E+02
   348    0.25524E+04    0.17766E+02    0.37629E-01    0.92271E+02
   349    0.25265E+04    0.17919E+02    0.37753E-01    0.90888E+02
   350    0.25009E+04    0.18070E+02    0.37877E-01    0.89482E+02
   351    0.24759E+04    0.18219E+02    0.38000E-01    0.88047E+02
   352    0.24511E+04    0.18366E+02    0.38123E-01    0.86582E+02
   353    0.24266E+04    0.18510E+02    0.38246E-01    0.85101E+02
   354    0.24025E+04    0.18652E+02    0.38369E-01    0.83584E+02
   355    0.23789E+04    0.18791E+02    0.38492E-01    0.82044E+02
   356    0.23556E+04    0.18928E+02    0.38615E-01    0.80488E+02
   357    0.23327E+04    0.19063E+02    0.38737E-01    0.78903E+02
   358    0.23102E+04    0.19193E+02    0.38860E-01    0.77303E+02
   359    0.22881E+04    0.19321E+02    0.38982E-01    0.75674E+02
   360    0.22663E+04    0.19447E+02    0.39105E-01    0.74025E+02
   361    0.22450E+04    0.19570E+02    0.39227E-01    0.72354E+02
   362    0.22241E+04    0.19690E+02    0.39350E-01    0.70662E+02
   363    0.22036E+04    0.19807E+02    0.39472E-01    0.68953E+02
   364    0.21836E+04    0.19920E+02    0.39595E-01    0.67222E+02
   365    0.21639E+04    0.20031E+02    0.39718E-01    0.65475E+02
   366    0.21446E+04    0.20139E+02    0.39841E-01    0.63710E+02
   367    0.21259E+04    0.20242E+02    0.39964E-01    0.61928E+02
   368    0.21074E+04    0.20343E+02    0.40087E-01    0.60132E+02
   369    0.20895E+04    0.20442E+02    0.40210E-01    0.58319E+02
   370    0.20720E+04    0.20536E+02    0.40334E-01    0.56493E+02
   371    0.20548E+04    0.20626E+02    0.40458E-01    0.54653E+02
   372    0.20382E+04    0.20714E+02    0.40582E-01    0.52801E+02
   373    0.20219E+04    0.20798E+02    0.40706E-01    0.50935E+02
   374    0.20061E+04    0.20879E+02    0.40831E-01    0.49059E+02
   375    0.19907E+04    0.20956E+02    0.40956E-01    0.47173E+02
   376    0.19758E+04    0.21030E+02    0.41081E-01    0.45276E+02
   377    0.19614E+04    0.21100E+02    0.41206E-01    0.43373E+02
   378    0.19473E+04    0.21166E+02    0.41332E-01    0.41459E+02
   379    0.19337E+04    0.21229E+02    0.41458E-01    0.39539E+02
   380    0.19206E+04    0.21289E+02    0.41585E-01    0.37611E+02
   381    0.19079E+04    0.21342E+02    0.41712E-01    0.35678E+02
   382    0.18956E+04    0.21394E+02    0.41839E-01    0.33741E+02
   383    0.18838E+04    0.21441E+02    0.41967E-01    0.31798E+02
   384    0.18725E+04    0.21484E+02    0.42095E-01    0.29853E+02
   385    0.18615E+04    0.21524E+02    0.42224E-01    0.27905E+02
   386    0.18510E+04    0.21561E+02    0.42354E-01    0.25955E+02
   387    0.18409E+04    0.21592E+02    0.42483E-01    0.24005E+02
   388    0.18313E+04    0.21620E+02    0.42614E-01    0.22054E+02
   389    0.18221E+04    0.21642E+02    0.42744E-01    0.20104E+02
   390    0.18134E+04    0.21663E+02    0.42876E-01    0.18156E+02
   391    0.18051E+04    0.21679E+02    0.43008E-01    0.16209E+02
   392    0.17972E+04    0.21693E+02    0.43140E-01    0.14266E+02
   393    0.17898E+04    0.21702E+02    0.43273E-01    0.12327E+02
   394    0.17828E+04    0.21707E+02    0.43407E-01    0.10393E+02
   395    0.17761E+04    0.21707E+02    0.43542E-01    0.84626E+01
   396    0.17700E+04    0.21704E+02    0.43677E-01    0.65402E+01
